Likes,Body,Url_photo 
123,"Добавка Breaking Ground для Kerbal Space Program посвящена исследованию, экспериментам и технологическим открытиям. В ней предстоит изучать криовулканы и таинственные кратеры.

https://stopgame.ru/newsdata/38110",https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
156,"На State of Play нам обещают продемонстрировать первые кадры из ремейка MediEvil, поделиться новостями о других играх для PS4 и показать новый проект

https://stopgame.ru/newsdata/38109",https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
203,"Дружелюбный Мистерио из альтернативной вселенной... Кто бы мог подумать!

https://stopgame.ru/newsdata/38108",https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
104,"Пулемётная очередь из роликов A Plague Tale: Innocence продолжается

https://stopgame.ru/newsdata/38107",https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
362,Трейлер «Человек-паук: Вдали от дома» со спойлерами к «Мстители: Финал»,https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
497,"Бабушки у подъезда нашептали, что это скрины следующей Assassin's Creed с викингами. Но больше напоминает школьную домашку на Unity 3D.",https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
140,"Как рассказывает Фэн (не [id2369511|наш], а ведущий дизайнер Plants vs. Zombies), изначально игроки сражались не с зомби, а с инопланетянами из Insaniquarium 

https://stopgame.ru/newsdata/38106",https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
167,"Аналитическая компания Niko Partners, специализирующаяся на азиатских рынках видеоигр, заявила, что Китай продолжает расти огромными темпами

https://stopgame.ru/newsdata/38105",https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
135,"Формально EA не участвует в E3 и проводит EA Play, но игровым процессом Star Wars Jedi: Fallen Order всё равно будут хвастаться в том же городе и в тот же временной отрезок

https://stopgame.ru/newsdata/38104",https://assetstore.unity.com/packages/essentials/asset-packs/the-blacksmith-environments-39948
298,"💸 Пиксельные ужасы в духе Silent Hill, кровожадная катана, свинья-мафиозник и Зомботрон. 
 
Игры выпуска «Рефанд?!»:
stopga.me/104247",http://stopga.me/104247
142,Превью пятой серии финала «Игры престолов»,http://stopga.me/104247
533,"Главная проблема Fallout 76 не в багах, а в том, что там нельзя найти себе рисованную тянку. 1:0 в пользу четвёртой части.

https://stopgame.ru/newsdata/38103",http://stopga.me/104247
191,"Pokémon GO и Ingress победили 145 тонн мусора, авторы Rage 2 опубликовали системки, боссы покинули Anthem ради Dragon Age 4, The Strong выбрал игры для Зала славы, дизайн Соника в фильме будет изменён, тираж Valve Index в США разошёлся за полчаса, Call of Duty 2019 будет показана в текущем квартале.

• Обзор Lorelai — stopga.me/104231
• Обзор Zombotron — stopga.me/104223",https://stopgame.ru/show/104236/infact_06_05_2019
348,"Пока одни без умолку спрашивают «Кто-то играет в Pokemon GO и Ingress в 2К19?», другие молча очищают планету, собирая эти комментарии в мусорные мешки

https://stopgame.ru/newsdata/38102",https://stopgame.ru/show/104236/infact_06_05_2019
108,"В рамках CWL London 2019 по COD: BO4 коллектив FaZe Clan со счётом 2:3 уступил Luminosity Gaming на карте Seaside. Обе команды выполнили свои условия победы почти одновременно, но судьи решили, что игре виднее.

https://stopgame.ru/newsdata/38101",https://stopgame.ru/show/104236/infact_06_05_2019
291,"У нас было 3 хоррор-квеста, 75 спойлеров «Мстители: Финал», гора фрикеров и 7 полных дней. Не то, чтобы это всё было нужно перечислять, но раз начал коллекционировать материалы, то иди в своём увлечении до конца.",https://stopgame.ru/show/104236/infact_06_05_2019
168,"Обратите внимание, что привкус крови во рту не является частью эксперимента и вызван побочным эффектом работы переносного устройства создания порталов в Overwatch

https://stopgame.ru/newsdata/38100",https://stopgame.ru/show/104236/infact_06_05_2019
87,"🛡 Пора начинать замес со зрителями в MORDHAU. Залетайте на стрим и в игру! 

youtube.com/user/stopgameonline
youtube.com/user/stopgameonline",https://stopgame.ru/show/104236/infact_06_05_2019
147,"Вспоминаем тринадцатую интеллектуальную «Что? Где? Когда?», в ходе которой команда госпожи Краснопольской пыталась одолеть зрителей. К слову, мы начинаем собирать вопросы на следующую игру — оставляйте их на сайте, меняйте ход битвы и зарабатывайте реальные деньги!

Оставить вопрос для «ЧГК»:
🦉 stopgame.ru/blogs/topic/95726
❓ stopgame.ru/blogs/topic/95726",http://stopgame.ru/blogs/topic/95726
90,До финального эфира нашего уикенда остаётся всего два часа. Попробуем устроить замес со зрителями!,http://stopgame.ru/blogs/topic/95726
228,"🥀 Downfall, The Cat Lady и Lorelai — это как если бы фильмы Андрея Звягинцева, где депрессия и бытовая чернуха переплетаются с мистикой, снимались на языке видеоклипов Мэрилина Мэнсона. Получается так же безумно, страшно и стильно. Но даже при всей схожести трёх хоррор-квестов, Lorelai во многом отличается. 

stopga.me/104231",https://stopga.me/104231
124,"MORDHAU в 21:00 🛡 youtube.com/user/stopgameonline

Максим Кулаков, Дмитрий Кунгуров, Даур Авидзба, Евгений Галуза, «Игра Престолов», спойлеры, срачи, жестокость — это лишь приблизительный список тегов третьего замеса майского цикла. Играем со зрителями!",https://stopga.me/104231
1429,Когда с друзьями пережил спойлеры к «Мстители: Финал» до сеанса,https://stopga.me/104231
99,"🎬 Сериалоги начинают вещание. Пора на эфир топать!

youtube.com/user/stopgameonline
youtube.com/user/stopgameonline",https://stopga.me/104231
1085,"Пока Генри Кавилл отмечает 36-летие, съемки первого сезона «Ведьмака» официально завершаются",https://stopga.me/104231
118,"👾 Если вообразить мир ролевых игр в виде «Плоского мира» Пратчетта, то А’туином будет настольная D&D, а стоящими на ее панцире слонами — Ultima, Wizardry и Might & Magic. Каждый из них велик по-своему, но все они вместе образуют суть ролевой компьютерной игры. Это ретроспектива M&M.

stopgame.ru/blogs/topic/95630",https://stopgame.ru/blogs/topic/95630
122,"Сериалоги!
🎬 В 15:00 на youtube.com/user/stopgameonline
Мстители и Смешарики в сумеречной зоне за вратами Штейна.",https://stopgame.ru/blogs/topic/95630
127,"💨 Наш мир окутан пеленой тайны и неизвестности. Под ней кроются мистические создания из легенд разных эпох. Разработчики игр часто одалживают этих существ. Чаще всего, конечно же, зомби, призраков и вампиров, но иногда и любопытных малоизвестных чудищ. Давайте изучим их.

stopgame.ru/blogs/topic/95638",https://stopgame.ru/blogs/topic/95638
796,Рей сражается с неправильной лужей на обложке артбука по «Звездные войны: Скайуокер. Восход»,https://stopgame.ru/blogs/topic/95638
988,"Star Wars Jedi: Fallen Order привезут на E3 2019, чтобы показать игровой процесс",https://stopgame.ru/blogs/topic/95638
146,"— StopGame, всё hailня, давай по новой.
— Лады, мы начинаем с нуля. Сорян, впервые стримим.

Подключайтесь, теперь все в сборе!",https://stopgame.ru/blogs/topic/95638
103,"Мы частично решили технические шоколадки, наконец-то попробуем сыграть!",https://stopgame.ru/blogs/topic/95638
80,"🎴 Шагом марш на второй эфир нашего уикенда. Даже тайный Гитлер пришёл!

youtube.com/user/stopgameonline
youtube.com/user/stopgameonline",https://stopgame.ru/blogs/topic/95638
223,"Клэптрэп — серьёзный кандидат на звание самого узнаваемого символа серии Borderlands. Впрочем, как и с Троем Бейкером, авторы Borderlands 3 не смогли договориться с Дэвидом Эддингсом.

https://stopgame.ru/newsdata/38099",https://stopgame.ru/blogs/topic/95638
93,"Тайный Гитлер. Cтрим по заказу.
🎴 В 19:00 на youtube.com/user/stopgameonline",https://stopgame.ru/blogs/topic/95638
223,"Сегодня отмечается день «Звёздных войн». Девелоперы For Honor решили подмазаться к фанатскому празднику.

https://stopgame.ru/newsdata/38098",https://stopgame.ru/blogs/topic/95638
96,Пара новых ТВ-спотов «Аладдина»,https://stopgame.ru/blogs/topic/95638
138,"В For Honor привезли контент, который вы так ждали. Ну, почти.",https://stopgame.ru/blogs/topic/95638
430,"Морбиус уже подготавливается ко дню ВДВ, ныряя в фонтан",https://stopgame.ru/blogs/topic/95638
1514,"МАМ, КУПИ СРОЧНО",https://stopgame.ru/blogs/topic/95638
136,"Tutto nello stream, niente al di fuori dello stream, nulla contro lo stream",https://stopgame.ru/blogs/topic/95638
170,"Sony не смогла принять часть оценок Days Gone, поэтому решила устроить апокалипсис в реальном мире. Байк Дикона уже есть, на очереди фрикеры.

https://stopgame.ru/newsdata/38096",https://stopgame.ru/blogs/topic/95638
213,"Отметьте 9 мая в календаре, потому что-то вечером должны анонсировать новую Tom Clancy's. Возможно, Ghost Recon, но есть надежда и на Splinter Cell.

https://stopgame.ru/newsdata/38097",https://stopgame.ru/blogs/topic/95638
139,"Творческий руководитель подразделения FunHouse в Ubisoft Montreal дал интервью, в ходе которого рассказал про Child of Light II много любопытного

https://stopgame.ru/newsdata/38095",https://stopgame.ru/blogs/topic/95638
105,"Gaijin несёт благую весть — в War Thunder совсем скоро приплывёт апдейт 1.89. Тестирование новой боевой техники и прочих новинок начнётся в конце мая.

https://stopgame.ru/newsdata/38094",https://stopgame.ru/blogs/topic/95638
113,"Кто-нибудь превращал ложку-вилку в игрушку? Наша почему-то не оживает.

https://stopgame.ru/newsdata/38093",https://stopgame.ru/blogs/topic/95638
138,"🦂 Наш уикенд открывает эфир по Mortal Kombat 11. Пора бить друг другу морды!

youtube.com/user/stopgameonline
youtube.com/user/stopgameonline",https://stopgame.ru/blogs/topic/95638
132,"Журналист, поигравший в Layers of Fear 2, встретил зачатки нелинейности. Многие решения, принятые игроком, должны повлиять на концовку.

https://stopgame.ru/newsdata/38092",https://stopgame.ru/blogs/topic/95638
118,"🏍 Во время прохождения Days Gone вы могли обнаружить несколько технологий IPCA, отыскать специальные металлические кейсы в местах исследования Неро и попытаться уничтожить орду. Заводите байки, дальше помчим по дороге к платине вместе.

• Как выбить платину: stopga.me/104221
• Как уничтожать орды: stopga.me/104220
• Как разблокировать секретное оружие: stopga.me/104219
• Где найти все инъекторы Неро: stopga.me/104218",https://stopgame.ru/blogs/topic/95638
144,"«Ты отстойно играешь. Вали из моей страны. Может, тебя пустят обратно, когда твой K/D будет выше 1» — самый лайтовый пример из правил сообщества Xbox

https://stopgame.ru/newsdata/38091",https://stopgame.ru/blogs/topic/95638
125,"💥 Когда мы говорим про моду на возрождение классики, то прежде всего имеем в виду ремейки, продолжения и «духовных наследниц» каких-нибудь старых хитов. Но оказывается, что теперь возрождают даже русские Flash-игры. Zombotron — яркий тому пример.

stopga.me/104223",http://stopga.me/104223
152,"MK11 в 21:00 🦂 youtube.com/user/stopgameonline

По случаю такого релиза нельзя просто взять и не собраться дружной компанией для выяснения, кто здесь Царь Горы. Претендовать намерены Максим Кулаков, Глеб Мещеряков, Иван Лоев, Денис Карамышев, Александр Вилисов, Эльман Гусейнов и только Старшим Богам ведомо, кто ещё...",http://stopga.me/104223
123,"Неделю назад авторы Risk of Rain 2 представили дорожную карту игры, а сегодня поделились парой дополнительных подробностей о своих планах

https://stopgame.ru/newsdata/38090",http://stopga.me/104223
82,"📺 Начинаем эфир по Severance: Blade of Darkness в рамках «Ретрореквеста». Смотрите сейчас!

twitch.tv/stopgameru
twitch.tv/stopgameru",http://stopga.me/104223
133,"Чтобы пользователи встретили Rage 2 в полной боевой готовности, авторы подготовили руководство, посвящённое техническим особенностям новинки

https://stopgame.ru/newsdata/38089",http://stopga.me/104223
126,"Рэнди Питчфорд сказал, что в Borderlands 3 «не будет микротранзакций и прочего фритуплейного мусора». Но на спецпоказе разработчики упоминали платные косметические добавки.

https://stopgame.ru/newsdata/38088",http://stopga.me/104223
129,"Severance: Blade of Darkness в 18:00 📺 twitch.tv/stopgameru

От милитаристически-тактических приключений в мире недалёкого будущего ретро-дуэт Глеба Мещерякова и Ивана Лоева отправляется в далёкое фэнтезийное прошлое, чтобы продолжить брутально убивать своих врагов, заливать окружение их кровью, расчленять их трупы и играть головами в футбол.",http://stopga.me/104223
117,"Роды Anthem окончились, но игра вышла недоношенной, так что многое сейчас зависит от поддержки после релиза. Но и для Dragon Age 4 нужно время найти...

https://stopgame.ru/newsdata/38087",http://stopga.me/104223
184,"Номинировать игру, достойную Зала славы национального музея игр в Нью-Йорке, может любой желающий. В этом году в финал пробились 12 проектов, однако победителей было только четыре. 
 
https://stopgame.ru/newsdata/38086",http://stopga.me/104223
102,"Riot Games завершит текущие судебные процессы, а затем даст новым работникам право отказаться от обязательного арбитража по случаям сексуальных домогательств

https://stopgame.ru/newsdata/38085",http://stopga.me/104223
256,"Не забыли, что в 21:00 начнётся первый замес нашего уикенда?",http://stopga.me/104223
367,"«Спасибо за поддержку. И критику. Сообщение чёткое и ясное: вам не нравится внешность Соника, вы хотите изменений. Так и случится»

https://stopgame.ru/newsdata/38084",http://stopga.me/104223
309,"К сожалению, мы находимся не в той вселенной, где Valve может вот так из ниоткуда вывалить тизер Left 4 Dead 3 на безымянный канал. Видео фейковое, о чём компания прямо сказала.

https://stopgame.ru/newsdata/38083",http://stopga.me/104223
895,Джейк Джилленхол показал свою пижаму. «Вдали от дома» как стиль жизни.,http://stopga.me/104223
173,"Epic Games купила авторов Rocket League вместе с игрой, ролевая модификация вернула GTA V в топ Twitch, порно-RPG Subverse вошла в 20 самых прибыльных игр Kickstarter, презентация клана Бруха в Bloodlines 2, консоль Mad Box потеряла инвесторов из-за Google Stadia, Star Wars: Battlefront снова в продаже.

• Первый клан из Bloodlines 2 — stopgame.ru/newsdata/38070 
 
• Обзор недели: «Ретроспектива Might & Magic» — stopgame.ru/blogs/topic/95630 
• Блог недели: О мифических существах в играх — stopgame.ru/blogs/topic/95638",https://stopgame.ru/show/104217/infact_03_05_2019
164,"В середине прошлой недели мы писали о том, что условная Call of Duty 2019 близится к своему анонсу. Сегодня появилось чуть большое конкретики. 
 
https://stopgame.ru/newsdata/38082",https://stopgame.ru/show/104217/infact_03_05_2019
141,Игровой процесс Harry Potter: Wizards Unite — новинки от создателей Pokémon GO,https://stopgame.ru/show/104217/infact_03_05_2019
1179,"Стало известно, что 30 апреля скончался Питер Мейхью — актёр, которого вы могли знать по роли Чубакки из «Звёздных Войн». Ему было 74 года.",https://stopgame.ru/show/104217/infact_03_05_2019
158,"Разработчики Apex Legends продолжают успешно вести тяжкий бой с нечестными игроками. Даже передают свежую сводку с античитерских полей.

https://stopgame.ru/newsdata/38081",https://stopgame.ru/show/104217/infact_03_05_2019
1056,"Джефф Фаулер увидел количество дизлайков под трейлером «Соник в кино» и сообщил, что внешность ежа будет изменена. Что думаете насчёт Эггмана?",https://twitter.com/fowltown/status/1124056098925944832
146,"Думаете, тысяча баксов за полный комплект Valve Index — это слишком дорого? Зажиточные граждане абстрактного Запада так не считают.

https://stopgame.ru/newsdata/38080",https://twitter.com/fowltown/status/1124056098925944832
134,"Вышедшая на прошлой неделе Mortal Kombat 11 не только показала лучший старт в истории серии, но и косвенно послужила поводом для срыва покров с NetherRealm Studios

https://stopgame.ru/newsdata/38079",https://twitter.com/fowltown/status/1124056098925944832
240,"Этот уикенд будет горячим, ведь мы устроим три замеса. Ловите расписание!

Решили, что эфиры будут проходить не только на twitch.tv/stopgameru, но и на youtube.com/user/stopgameonline. Будем сообщать о том, где ждать каждый.",https://twitter.com/fowltown/status/1124056098925944832
432,В следующей части «Джуманджи» будут верблюды. Просто знайте это.,https://twitter.com/fowltown/status/1124056098925944832
118,"Life is Strange 2: Episode 3 — Wastelands выйдет на PlayStation 4, Xbox One и комплюхтерах 9 мая. Потом стоит ждать ещё два.

https://stopgame.ru/newsdata/38077",https://twitter.com/fowltown/status/1124056098925944832
134,"Хитокири, это подписчики. Подписчики, это Хитокири. Найдёте его в For Honor.",https://twitter.com/fowltown/status/1124056098925944832
136,Девелоперы Life is Strange 2 подготавливают вас к релизу третьего эпизода,https://twitter.com/fowltown/status/1124056098925944832
77,"Focus Home Interactive и Saber Interactive представили подробности о пострелизной поддержке World War Z

https://stopgame.ru/newsdata/38076",https://twitter.com/fowltown/status/1124056098925944832
102,"Возможно, вас могло огорчить известие о том, что Epic Games приобрела авторов Rocket League. Если так, то давайте попробуем забыть печали и объединиться вокруг созидательной силы халявы.

https://stopgame.ru/newsdata/38075",https://twitter.com/fowltown/status/1124056098925944832
488,Контрабандиста поймали на таможне в фильме «Человек-паук: Вдали от дома»,https://twitter.com/fowltown/status/1124056098925944832
179,"Пока вы ругаетесь из-за Epic Games Store и Steam, Uplay становится сильнее. Или хитрее.

https://stopgame.ru/newsdata/38074",https://twitter.com/fowltown/status/1124056098925944832
94,"До авторов Bloodstained: Ritual of the Night дошло сообщение «Художественный стиль выглядит как какашка», теперь они пытаются доказать обратное

https://stopgame.ru/newsdata/38073",https://twitter.com/fowltown/status/1124056098925944832
122,"Wired Productions и Storm in a Teacup спешат поделиться радостной вестью — на PC состоялся выход хоррор-адвенчуры Close to the Sun

https://stopgame.ru/newsdata/38072",https://twitter.com/fowltown/status/1124056098925944832
100,"Если вы не понимаете, что это за девчонка из A Plague Tale: Innocence и где она живёт, то новый ролик введёт в курс дела всего за три минуты

https://stopgame.ru/newsdata/38071",https://twitter.com/fowltown/status/1124056098925944832
394,"Black Mesa не забыта, авторы завершают Xen. 

В ближайшие месяцы пройдут тесты: сначала техническая бета с парой карт, потом открытая для всех желающих, и, наконец-то, долгожданный релиз.",https://steamcommunity.com/games/362890/announcements/detail/1621769923071245761
230,"Похоже, каждому клану вампиров из Vampire: The Masquerade — Bloodlines 2 издательство Paradox Interactive выделит отдельный ролик

https://stopgame.ru/newsdata/38070",https://steamcommunity.com/games/362890/announcements/detail/1621769923071245761
254,"Disney припасла небольшой сюрприз ко дню «Звёздных войн»

https://stopgame.ru/newsdata/38068",https://steamcommunity.com/games/362890/announcements/detail/1621769923071245761
398,"Три дня. Три замеса. Толпа авторов.
🔥 Готовьтесь, первый эфир завтра!
Это майский уикенд на twitch.tv/stopgameru",https://steamcommunity.com/games/362890/announcements/detail/1621769923071245761
113,"Похоже, Slightly Mad Studios не придётся переименовывать Mad Box, ведь из-за презентации Google Stadia консоль может не выйти вообще

https://stopgame.ru/newsdata/38066",https://steamcommunity.com/games/362890/announcements/detail/1621769923071245761
353,"Прошедшей ночью завершилось народное финансирование Subverse. Космическая клубничка очень понравилась публике. Слишком сильно.

🍓 stopgame.ru/newsdata/38067
🔞 stopgame.ru/newsdata/38067",https://steamcommunity.com/games/362890/announcements/detail/1621769923071245761
111,"Epic Games опубликовала небольшой отчёт о первых успехах своего магазина и мимоходом объявила о переносе нескольких «фишек» платформы

https://stopgame.ru/newsdata/38065",https://steamcommunity.com/games/362890/announcements/detail/1621769923071245761
164,"Геймплейные подробности Borderlands 3, очередные слухи о сроках запуска нового поколения приставок, анонс продолжения Earthworm Jim, Blizzard пропустит gamescom, разработчики MORDHAU пытаются справиться с наплывом игроков.

• Премьера геймплея Borderlands 3 — stopgame.ru/newsdata/38059 
• Обзор Driftland: The Magic Revival — stopga.me/104212",https://stopgame.ru/show/104214/infact_02_05_2019
137,"Если недавние Days Gone и World War Z вам не приглянулись, а игры с зомби всё ещё интересуют, то, возможно, стоит дать шанс Pandemic Express

https://stopgame.ru/newsdata/38064",https://stopgame.ru/show/104214/infact_02_05_2019
276,"Grand Theft Auto V в этом году исполняется шесть лет! Однако детище Rockstar Games, кажется, переживает вторую молодость.

https://stopgame.ru/newsdata/38063",https://stopgame.ru/show/104214/infact_02_05_2019
982,"Девелоперы RAGE 2 разыгрывают Dreamcast, которая потянет игру. Секрет в том, что от консоли там одно название — внутри железо от ПК. Зато выглядит стильно.",https://twitter.com/RAGEgame/status/1123615561462632449
348,"Эксклюзивные игры уже не в моде — Epic Games переключилась на целые студии

https://stopgame.ru/newsdata/38062",https://twitter.com/RAGEgame/status/1123615561462632449
132,"Киберспорт продолжает медленно, но верно захватывать умы не только простых граждан, но и политиков

https://stopgame.ru/newsdata/38061",https://twitter.com/RAGEgame/status/1123615561462632449
104,"🐉 Даже в инди-секторе появляются стратегии, гармонично сочетающие классику со своими идеями. Авторы Driftland: The Magic Revival, с одной стороны, идут по тропинке, проложенной ещё в Majesty, а с другой — добавляют в эту проверенную временем формулу терраформинг и полёты на орлах и драконах.

stopga.me/104212",https://stopgame.ru/show/104212/driftland_the_magic_revival_review
76,"Опять «кораблики»? Да, обилие контента по World of Warships могло вас утомить, но повод особый. Симулятор боевых кораблей вышел на консолях! Удалось ли адаптировать управление? Не погубило ли игру расставание с клавомышью? Поговорим об особенностях World of Warships: Legends в видео.

Играй в World of Warships: Legends: 
🌊 https://wo.ws/2VZWh7s 
⚓ https://wo.ws/2VZWh7s",https://stopgame.ru/show/104205/pervyy_vzglyad_na_world_of_warships_legends
256,Состоялась презентация игрового процесса Borderlands 3. Смотрите геймплей и читайте подробнее про особенности игры: https://stopgame.ru/newsdata/38059,https://stopgame.ru/newsdata/38059
543,"Bor-ed, bor-ed, bored / Bored, bored, bored, bored, bored, bored, bored / I am really bored",https://stopgame.ru/newsdata/38059
97,"Чем ближе «Покемон. Детектив Пикачу» к релизу, тем больше кинокомпания Warner Bros. Pictures выгружает роликов

https://stopgame.ru/newsdata/38060",https://stopgame.ru/newsdata/38059
747,Хоть у кого-то со времён Borderlands 2 появились отношения,https://stopgame.ru/newsdata/38059
323,Посмотрите на одну из красоток Пандоры с другой стороны,https://stopgame.ru/newsdata/38059
725,"Короче, Искатель Хранилища, я тебя спас и в благородство играть не буду",https://stopgame.ru/newsdata/38059
669,Saints Row 5 выглядит замечательно,https://stopgame.ru/newsdata/38059
469,"Сирена. Вид сзади.

Продолжаем держать в курсе.",https://stopgame.ru/newsdata/38059
628,"Если вы интересовались, что стало с GLADOS после Portal 2, то знайте — она просто сменила игру на ту, где есть цифра 3",https://stopgame.ru/newsdata/38059
151,"Gearbox Software решила рассказать о геймплее Borderlands 3 в прямом эфире. Собираем всю информацию по мере поступления.

https://stopgame.ru/newsdata/38059",https://stopgame.ru/newsdata/38059
133,"Daughters of Ash собрана из оригинальных ассетов, изготовленных разработчиками Dark Souls. Добавка возвращает в игру наполнение, вырезанное из релизной версии. 
 
https://stopgame.ru/newsdata/38058",https://stopgame.ru/newsdata/38059
247,"Пока мы ждём геймплей Borderlands 3, зацените фоточки из горячего Лос-Анджелеса от [id84447747|Макса]",https://stopgame.ru/newsdata/38059
269,Премьеру геймплея Borderlands 3 можно глянуть в прямом эфире во «ВКонтакте»,https://stopgame.ru/newsdata/38059
143,Список майской халявы PS Plus подтвердился,https://stopgame.ru/newsdata/38059
116,"Игроки отмахнулись от Sniper Elite V2 Remastered из-за минимума новшеств, но Rebellion уверена, что апдейт нужен, и на это есть семь причин. Первая — это ты, а вторая — слыш, давай плати...

https://stopgame.ru/newsdata/38057",https://stopgame.ru/newsdata/38059
109,"4 мая в 22:00 разработчики нового «Червяка Джима» проведут в прямом эфире первое совещание, на котором обсудят видение грядущей игры

https://stopgame.ru/newsdata/38056",https://stopgame.ru/newsdata/38059
91,"По рассказам очевидцев, в период запуска MORDHAU серверы работали очень нестабильно — постоянно возникала задержка, из-за которой управление казалось неотзывчивым

https://stopgame.ru/newsdata/38055",https://stopgame.ru/newsdata/38059
290,"Авторы классических Earthworm Jim выпустят новую часть. Увы, эксклюзивно для ретро-консоли Intellivision Amico.",https://stopgame.ru/newsdata/38059
156,"Ни Sony, ни Microsoft пока не говорили, когда собираются запускать следующее поколение своих консолей. А вот финансовый отчёт AMD этой информацией владеет.

https://stopgame.ru/newsdata/38054",https://stopgame.ru/newsdata/38059
130,"Всего полгода потребовалось Valve, чтобы решить добавить в Danger Zone для CS:GO вторую карту. Судя по числу, она станет последней.

https://stopgame.ru/newsdata/38053",https://stopgame.ru/newsdata/38059
106,"Sony ещё не анонсировала этого официально, но в интерфейсе PlayStation Plus на PS4 засветилась подборка бесплатных игр на май

https://stopgame.ru/newsdata/38052",https://stopgame.ru/newsdata/38059
124,"Девелоперам Halo: The Master Chief Collection приходится бороздить семь терабайт данных, разбросанных по восьми релизам. У разных частей разные движки, причём некоторые даже не созданы специально для Halo.

https://stopgame.ru/newsdata/38050",https://stopgame.ru/newsdata/38059
104,"Если вы знаете, что такое Retro City Rampage, то примерно представляете и Shakedown: Hawaii. Если нет, то свежий трейлер поможет.

https://stopgame.ru/newsdata/38051",https://stopgame.ru/newsdata/38059
115,"Единственное, что будет напоминать о Blizzard на gamescom 2019, — это тематические товары в магазинчиках

https://stopgame.ru/newsdata/38049",https://stopgame.ru/newsdata/38059
144,"Цены и даты выхода VR-шлемов Valve Index, Oculus Quest и Rift S, бесплатные выходные в Ghost Recon: Wildlands, перенос бета-теста ПК-версии Halo: The Master Chief Collection, компьютерное будущее SEGA, внутриигровые награды за просмотр стримов по Borderlands 3, экранизация Saints Row.

• Подробности о VR-шлеме Valve Index — stopgame.ru/newsdata/38043 
• Подробности о VR-шлемах Oculus Quest и Rift S — stopgame.ru/newsdata/38044 
• ECHOcast для стримов по Borderlands 3 — stopgame.ru/newsdata/38030 
• Разбор полетов. Collapse — stopga.me/104182
• Fortnite: «Финал» — stopga.me/104183
• Вся суть Days Gone за 5 минут (Уэс и Флинн) — stopga.me/104187
• Обзор Whispers of a Machine — stopga.me/104189",https://stopgame.ru/show/104192/infact_01_05_2019
87,"Вышедшему месяц назад файтингу Power Rangers: Battle for the Grid не хватало контента. Авторы из nWay это поняли и выкатили первое большое обновление.

https://stopgame.ru/newsdata/38048",https://stopgame.ru/show/104192/infact_01_05_2019
251,"Какую часть Saints Row вы бы хотели видеть в качестве основы для фильма по мотивам?

https://stopgame.ru/newsdata/38047",https://stopgame.ru/show/104192/infact_01_05_2019
1231,"Судя по всему, бурят готовит новый трейлер Death Stranding",https://stopgame.ru/show/104192/infact_01_05_2019
119,"Предзаказ стандартного издания Catherine: Full Body в PS Store обойдётся в 3 499 рублей. За него полагается эксклюзивная статичная тема, доступная сразу же после оформления. Но существует и издание Digital Deluxe.
 
https://stopgame.ru/newsdata/38046",https://stopgame.ru/show/104192/infact_01_05_2019
544,"Blizzard прогуляет gamescom. Говорит, домашки много задали, надо делать.",https://stopgame.ru/show/104192/infact_01_05_2019
96,"Sea of Thieves обзавелась апдейтом Anniversary Update с «Ареной», рыбалкой и новой сюжетной компанией",https://stopgame.ru/show/104192/infact_01_05_2019
865,"Грядёт киноадаптация Saints Row. Кресло режиссёра займёт Феликс Гэри Грей, а сценарий на плечах Грега Руссо.",https://stopgame.ru/show/104192/infact_01_05_2019
66,"Предзаказы на Valve Index откроются только завтра. Facebook посчитала, что так долго вы ждать не станете, поэтому кинуть свой кошелёк в Oculus Quest или Oculus Rift S можно уже сегодня.

https://stopgame.ru/newsdata/38044",https://stopgame.ru/show/104192/infact_01_05_2019
83,"Шлем виртуальной реальности Valve Index в России пока недоступен, но изучить западные ценники и конфигурацию необходимого PC можно уже сейчас

https://stopgame.ru/newsdata/38043",https://stopgame.ru/show/104192/infact_01_05_2019
136,"🔎 Поклонники квестов очень любят «пиксельные» point & click приключения от Wadjet Eye Games. Например, культовые Gemini Rue и The Blackwell. Режиссёром Whispers of a Machine стал Дейв Гилберт, поэтому в ней тоже есть стильные «пиксели», киберпанк со «скандинавским нуаром» и детективы с призраками.

stopga.me/104189",https://stopga.me/104189
96,"Ubisoft опубликовала лаконичный трейлер добавки Operation Oracle для Tom Clancy’s Ghost Recon: Wildlands и рассказала о её наполнении

https://stopgame.ru/newsdata/38042",https://stopga.me/104189
111,"Брайан Джаррард сообщил, что перенос The Master Chief Collection на компьютеры — очень сложный проект, а качество для команды — превыше всего

https://stopgame.ru/newsdata/38041",https://stopga.me/104189
84,"⭐ Fortnite славится не только обновлениями и исками из-за танцев, но и оригинальными режимами. Хотя основная публика проводит время в обычном «рояле», часть аудитории не любит мудрёное строительство. Им наверняка понравится временный режим, созданный к премьере «Мстители: Финал». 

stopga.me/104183",http://stopga.me/104183
